report_date,mall,media,campaign_id,campaign_name,impressions,clicks,cost,conversions,conversion_value
2026-02-25,sprint,meta,,FB_이온드링크_결제시작_전환수최대화,56978,678,467240.91,46.0,1883592.0
2026-02-25,sprint,meta,,FB_이온드링크_구매_전환값최대화,52083,639,426757.27,28.0,1697872.0
2026-02-25,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,0,0,0.0,6.0,505400.0
2026-02-26,sprint,meta,,FB_에반게리온_결제시작_전환수최대화,21570,377,213898.18,20.0,920220.0
2026-02-26,sprint,meta,,FB_에반게리온_구매_전환값최대화,18158,111,164100.91,6.0,379400.0
2026-02-26,sprint,meta,,FB_에반게리온_구매_전환수최대화,135369,1195,898594.55,61.0,3500712.0
2026-02-26,sprint,meta,,FB_이온드링크_결제시작_전환수최대화,14233,193,120513.64,18.0,772022.0
2026-02-26,sprint,meta,,FB_이온드링크_구매_전환값최대화,13521,176,116072.73,14.0,705688.0
2026-02-26,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,0,0,0.0,0.0,0.0
2026-02-27,sprint,meta,,FB_에반게리온_결제시작_전환수최대화,19351,364,205264.55,22.0,1038280.0
2026-02-27,sprint,meta,,FB_에반게리온_구매_전환값최대화,25287,244,256278.18,21.0,1318264.0
2026-02-27,sprint,meta,,FB_에반게리온_구매_전환수최대화,129465,1167,890717.27,69.0,3620052.0
2026-02-27,sprint,meta,,FB_이온드링크_결제시작_전환수최대화,0,0,0.0,10.0,433000.0
2026-02-27,sprint,meta,,FB_이온드링크_구매_전환값최대화,0,0,0.0,3.0,171344.0
2026-02-27,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,0,0,0.0,0.0,0.0
2026-02-28,sprint,meta,,FB_에반게리온_결제시작_전환수최대화,17346,347,185203.64,2.0,63800.0
2026-02-28,sprint,meta,,FB_에반게리온_구매_전환값최대화,27639,213,266580.0,16.0,899622.0
2026-02-28,sprint,meta,,FB_에반게리온_구매_전환수최대화,127852,1151,893990.0,80.0,4367613.0
2026-02-28,sprint,meta,,FB_이온드링크_결제시작_전환수최대화,0,0,0.0,2.0,68700.0
2026-02-28,sprint,meta,,FB_이온드링크_구매_전환값최대화,0,0,0.0,2.0,157902.0
2026-02-28,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,0,0,0.0,0.0,0.0
2026-03-01,sprint,meta,,FB_에반게리온_결제시작_전환수최대화,20394,427,231172.73,17.0,873160.0
2026-03-01,sprint,meta,,FB_에반게리온_구매_전환값최대화,24175,261,278259.09,22.0,1117696.0
2026-03-01,sprint,meta,,FB_에반게리온_구매_전환수최대화,176045,1382,1032116.36,104.0,5423972.0
2026-03-01,sprint,meta,,FB_이온드링크_결제시작_전환수최대화,0,0,0.0,2.0,52800.0
2026-03-02,sprint,meta,,FB_에반게리온_결제시작_전환수최대화,9269,202,104936.36,4.0,205220.0
2026-03-02,sprint,meta,,FB_에반게리온_구매_전환값최대화,26655,337,300526.36,27.0,1864170.0
2026-03-02,sprint,meta,,FB_에반게리온_구매_전환수최대화,191514,1470,1063714.55,89.0,4692093.0
2026-03-02,sprint,meta,,FB_이온드링크_결제시작_전환수최대화,0,0,0.0,0.0,0.0
2026-03-02,sprint,meta,,FB_이온드링크_구매_전환값최대화,0,0,0.0,0.0,0.0
2026-03-03,sprint,meta,,FB_에반게리온_결제시작_전환수최대화,0,0,0.0,1.0,93900.0
2026-03-03,sprint,meta,,FB_에반게리온_구매_전환값최대화,30384,355,323249.09,20.0,1244240.0
2026-03-03,sprint,meta,,FB_에반게리온_구매_전환수최대화,221911,1578,1148743.64,138.0,8058148.0
2026-03-03,sprint,meta,,FB_이온드링크_구매_전환값최대화,0,0,0.0,5.0,444320.0
2026-03-04,sprint,meta,,FB_에반게리온_결제시작_전환수최대화,0,0,0.0,1.0,31900.0
2026-03-04,sprint,meta,,FB_에반게리온_구매_전환값최대화,35090,453,400102.73,22.0,1428824.0
2026-03-04,sprint,meta,,FB_에반게리온_구매_전환수최대화,274760,1842,1514374.55,126.0,6880465.0
2026-03-04,sprint,meta,,FB_이온드링크_구매_전환값최대화,0,0,0.0,3.0,165520.0
2026-03-05,sprint,meta,,FB_에반게리온_결제시작_전환수최대화,0,0,0.0,1.0,30900.0
2026-03-05,sprint,meta,,FB_에반게리온_구매_전환값최대화,35232,425,396791.82,40.0,2486918.0
2026-03-05,sprint,meta,,FB_에반게리온_구매_전환수최대화,224997,1630,1397228.18,119.0,7004972.0
2026-03-06,sprint,meta,,FB_에반게리온_결제시작_전환수최대화,0,0,0.0,0.0,0.0
2026-03-06,sprint,meta,,FB_에반게리온_구매_전환값최대화,39090,352,396519.09,38.0,2038478.0
2026-03-06,sprint,meta,,FB_에반게리온_구매_전환수최대화,197446,1403,1252321.82,104.0,5868671.0
2026-03-07,sprint,meta,,FB_에반게리온_결제시작_전환수최대화,0,0,0.0,0.0,0.0
2026-03-07,sprint,meta,,FB_에반게리온_구매_전환값최대화,42653,399,413880.91,29.0,1724607.0
2026-03-07,sprint,meta,,FB_에반게리온_구매_전환수최대화,175351,1476,1168198.18,95.0,4727541.0
2026-03-08,sprint,meta,,FB_에반게리온_구매_전환값최대화,51666,487,478619.09,31.0,1902247.0
2026-03-08,sprint,meta,,FB_에반게리온_구매_전환수최대화,193193,1570,1353654.55,103.0,5212278.0
2026-03-09,sprint,meta,,FB_에반게리온_구매_전환값최대화,55723,432,493004.55,43.0,2763330.0
2026-03-09,sprint,meta,,FB_에반게리온_구매_전환수최대화,194587,1528,1188923.64,100.0,5537662.0
2026-03-09,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,40410,358,385398.18,11.0,655100.0
2026-03-09,sprint,meta,,FB_프로모션_에반게리온_구매_전환수최대화,66502,451,414478.18,27.0,1562300.0
2026-03-09,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,16313,182,192814.55,5.0,193500.0
2026-03-09,sprint,meta,,FB_프로모션_이온드링크_구매_전환수최대화,43576,475,404910.0,11.0,408900.0
2026-03-09,sprint,meta,,FB_프로모션_허브_결제시작_전환수최대화,34951,826,310951.82,2.0,120700.0
2026-03-09,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,43740,378,333228.18,7.0,347022.0
2026-03-10,sprint,meta,,FB_에반게리온_구매_전환값최대화,47298,498,494986.36,40.0,2929420.0
2026-03-10,sprint,meta,,FB_에반게리온_구매_전환수최대화,186821,1407,1180611.82,106.0,6253722.0
2026-03-10,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,32074,352,363436.36,20.0,1414884.0
2026-03-10,sprint,meta,,FB_프로모션_에반게리온_구매_전환수최대화,48328,410,398304.55,33.0,1616675.0
2026-03-10,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,13698,210,188435.45,13.0,685064.0
2026-03-10,sprint,meta,,FB_프로모션_이온드링크_구매_전환수최대화,37516,491,333068.18,23.0,1032842.0
2026-03-10,sprint,meta,,FB_프로모션_허브_결제시작_전환수최대화,41934,1065,314086.36,17.0,736300.0
2026-03-10,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,35796,477,313824.55,12.0,632600.0
2026-03-11,sprint,meta,,FB_에반게리온_구매_전환값최대화,54608,630,575107.27,25.0,1614844.0
2026-03-11,sprint,meta,,FB_에반게리온_구매_전환수최대화,182362,1397,1175386.36,74.0,4003424.0
2026-03-11,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,22541,270,277719.09,34.0,2202995.0
2026-03-11,sprint,meta,,FB_프로모션_에반게리온_구매_전환수최대화,33464,251,295889.09,23.0,1057113.0
2026-03-11,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,9686,165,185630.0,12.0,478800.0
2026-03-11,sprint,meta,,FB_프로모션_이온드링크_구매_전환수최대화,30086,377,366160.0,21.0,844700.0
2026-03-11,sprint,meta,,FB_프로모션_허브_결제시작_전환수최대화,16633,507,141226.36,11.0,579900.0
2026-03-11,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,14750,322,188420.91,11.0,467900.0
2026-03-12,sprint,meta,,FB_에반게리온_구매_전환값최대화,60136,526,599644.55,37.0,2337000.0
2026-03-12,sprint,meta,,FB_에반게리온_구매_전환수최대화,153002,1212,1102481.82,74.0,4003463.0
2026-03-12,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,29851,347,306410.0,15.0,826368.0
2026-03-12,sprint,meta,,FB_프로모션_에반게리온_구매_전환수최대화,19287,149,159419.09,13.0,558564.0
2026-03-12,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,14689,225,212917.27,15.0,701500.0
2026-03-12,sprint,meta,,FB_프로모션_이온드링크_구매_전환수최대화,13598,167,142894.55,5.0,209500.0
2026-03-12,sprint,meta,,FB_프로모션_허브_결제시작_전환수최대화,13951,360,157651.82,8.0,491742.0
2026-03-12,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,18632,292,202170.0,5.0,133500.0
2026-03-13,sprint,meta,,FB_에반게리온_구매_전환값최대화,64269,531,666500.0,31.0,1853922.0
2026-03-13,sprint,meta,,FB_에반게리온_구매_전환수최대화,162916,1162,1108419.09,62.0,3168877.0
2026-03-13,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,25500,308,332228.18,14.0,768751.0
2026-03-13,sprint,meta,,FB_프로모션_에반게리온_구매_전환수최대화,0,0,0.0,4.0,231600.0
2026-03-13,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,19283,242,251471.82,10.0,416000.0
2026-03-13,sprint,meta,,FB_프로모션_이온드링크_구매_전환수최대화,0,0,0.0,4.0,167800.0
2026-03-13,sprint,meta,,FB_프로모션_허브_결제시작_전환수최대화,8612,201,92853.64,3.0,276600.0
2026-03-13,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,21782,275,200193.64,17.0,1012143.0
2026-03-14,sprint,meta,,FB_에반게리온_구매_전환값최대화,64076,579,695422.73,39.0,2355864.0
2026-03-14,sprint,meta,,FB_에반게리온_구매_전환수최대화,164678,1293,1057230.0,65.0,3464268.0
2026-03-14,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,24433,271,345745.45,11.0,641351.0
2026-03-14,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,20186,264,261208.18,21.0,1096164.0
2026-03-14,sprint,meta,,FB_프로모션_허브_결제시작_전환수최대화,0,0,0.0,0.0,0.0
2026-03-14,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,22168,308,195378.18,16.0,762822.0
2026-03-15,sprint,meta,,FB_에반게리온_구매_전환값최대화,66298,639,750334.55,59.0,3398800.0
2026-03-15,sprint,meta,,FB_에반게리온_구매_전환수최대화,203643,1560,1241162.73,95.0,4610403.0
2026-03-15,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,28978,426,369301.82,25.0,1736227.0
2026-03-15,sprint,meta,,FB_프로모션_에반게리온_구매_전환수최대화,0,0,0.0,4.0,346192.0
2026-03-15,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,20033,277,277727.27,19.0,1324386.0
2026-03-15,sprint,meta,,FB_프로모션_이온드링크_구매_전환수최대화,0,0,0.0,0.0,0.0
2026-03-15,sprint,meta,,FB_프로모션_허브_결제시작_전환수최대화,0,0,0.0,1.0,39900.0
2026-03-15,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,23963,315,222612.73,18.0,1085589.0
2026-03-16,sprint,meta,,FB_에반게리온_구매_전환값최대화,56117,516,611826.36,28.0,1877446.0
2026-03-16,sprint,meta,,FB_에반게리온_구매_전환수최대화,184546,1593,1223591.82,74.0,3814388.0
2026-03-16,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,30853,377,353512.73,25.0,1837322.0
2026-03-16,sprint,meta,,FB_프로모션_에반게리온_구매_전환수최대화,0,0,0.0,3.0,93142.0
2026-03-16,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,20414,228,265166.36,11.0,489900.0
2026-03-16,sprint,meta,,FB_프로모션_이온드링크_구매_전환수최대화,0,0,0.0,0.0,0.0
2026-03-16,sprint,meta,,FB_프로모션_허브_결제시작_전환수최대화,0,0,0.0,0.0,0.0
2026-03-16,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,20113,202,178980.0,11.0,513800.0
2026-03-17,sprint,meta,,FB_에반게리온_구매_전환값최대화,47352,486,553856.36,27.0,1819000.0
2026-03-17,sprint,meta,,FB_에반게리온_구매_전환수최대화,162892,1406,1179870.0,61.0,3417342.0
2026-03-17,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,31042,320,343035.45,19.0,1224764.0
2026-03-17,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,23751,180,256856.36,10.0,453000.0
2026-03-17,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,18822,196,171500.0,12.0,542800.0
2026-03-18,sprint,meta,,FB_에반게리온_구매_전환값최대화,44949,485,552126.36,28.0,1806144.0
2026-03-18,sprint,meta,,FB_에반게리온_구매_전환값최대화_TROAS,76,3,946.36,0.0,0.0
2026-03-18,sprint,meta,,FB_에반게리온_구매_전환수최대화,158252,1179,1163533.64,86.0,5020974.0
2026-03-18,sprint,meta,,FB_에반게리온_구매_전환수최대화_TCPA,194,2,2103.64,0.0,0.0
2026-03-18,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,43795,357,343275.45,25.0,1452751.0
2026-03-18,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,23354,218,257366.36,12.0,705800.0
2026-03-18,sprint,meta,,FB_프로모션_허브_결제시작_전환수최대화,0,0,0.0,0.0,0.0
2026-03-18,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,19918,226,162594.55,8.0,398800.0
2026-03-19,sprint,meta,,FB_에반게리온_구매_전환값최대화,45039,360,534327.27,24.0,1426400.0
2026-03-19,sprint,meta,,FB_에반게리온_구매_전환값최대화_TROAS,3933,34,47618.18,4.0,185042.0
2026-03-19,sprint,meta,,FB_에반게리온_구매_전환수최대화,147148,1118,1134358.18,64.0,3065002.0
2026-03-19,sprint,meta,,FB_에반게리온_구매_전환수최대화_TCPA,4164,20,43189.09,0.0,0.0
2026-03-19,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,57923,349,340707.27,19.0,937162.0
2026-03-19,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,21784,261,255898.18,8.0,479100.0
2026-03-19,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,24250,320,198803.64,16.0,703000.0
2026-03-20,sprint,meta,,FB_에반게리온_구매_전환값최대화,33390,436,549449.09,30.0,1747544.0
2026-03-20,sprint,meta,,FB_에반게리온_구매_전환값최대화_TROAS,5064,78,68226.36,2.0,63800.0
2026-03-20,sprint,meta,,FB_에반게리온_구매_전환수최대화,123729,1336,1110273.64,46.0,2597782.0
2026-03-20,sprint,meta,,FB_에반게리온_구매_전환수최대화_TCPA,3580,37,36040.0,1.0,54900.0
2026-03-20,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,41464,363,309301.82,23.0,1131540.0
2026-03-20,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,16954,222,226213.64,7.0,332300.0
2026-03-20,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,22223,275,180590.0,13.0,676500.0
2026-03-21,sprint,meta,,FB_에반게리온_구매_전환값최대화,32811,484,475081.82,28.0,1890020.0
2026-03-21,sprint,meta,,FB_에반게리온_구매_전환값최대화_TROAS,16858,259,209284.55,9.0,749100.0
2026-03-21,sprint,meta,,FB_에반게리온_구매_전환수최대화,98363,1118,742466.36,46.0,2167884.0
2026-03-21,sprint,meta,,FB_에반게리온_구매_전환수최대화_TCPA,3067,40,44809.09,6.0,312684.0
2026-03-21,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,28532,280,266032.73,12.0,670800.0
2026-03-21,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,13101,192,172459.09,16.0,968200.0
2026-03-21,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,24046,314,172666.36,18.0,810110.0
2026-03-22,sprint,meta,,FB_에반게리온_구매_전환값최대화,43607,705,608974.55,18.0,807200.0
2026-03-22,sprint,meta,,FB_에반게리온_구매_전환값최대화_TROAS,21452,312,278618.18,20.0,1077900.0
2026-03-22,sprint,meta,,FB_에반게리온_구매_전환수최대화,101750,1005,763557.27,51.0,2119664.0
2026-03-22,sprint,meta,,FB_에반게리온_구매_전환수최대화_TCPA,24729,258,269410.0,19.0,1110100.0
2026-03-22,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,25100,413,295988.18,16.0,986400.0
2026-03-22,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,14463,198,194592.73,8.0,408200.0
2026-03-22,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,32420,410,225981.82,13.0,456700.0
2026-03-23,sprint,meta,,FB_에반게리온_구매_전환값최대화,49734,493,594323.64,31.0,1654644.0
2026-03-23,sprint,meta,,FB_에반게리온_구매_전환값최대화_TROAS,16570,210,205369.09,13.0,841500.0
2026-03-23,sprint,meta,,FB_에반게리온_구매_전환수최대화,101868,1017,672712.73,53.0,3452334.0
2026-03-23,sprint,meta,,FB_에반게리온_구매_전환수최대화_TCPA,25135,266,249790.0,20.0,938000.0
2026-03-23,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,25415,347,282786.36,22.0,1220162.0
2026-03-23,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,15158,171,186210.0,9.0,502084.0
2026-03-23,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,26437,330,194570.91,19.0,926284.0
2026-03-24,sprint,meta,,FB_에반게리온_구매_전환값최대화,46334,511,589363.64,18.0,1052920.0
2026-03-24,sprint,meta,,FB_에반게리온_구매_전환값최대화_TROAS,26874,318,320320.91,18.0,991200.0
2026-03-24,sprint,meta,,FB_에반게리온_구매_전환수최대화,92825,856,676682.73,39.0,1838891.0
2026-03-24,sprint,meta,,FB_에반게리온_구매_전환수최대화_TCPA,22435,248,234860.0,16.0,879644.0
2026-03-24,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,23764,318,275020.0,16.0,998400.0
2026-03-24,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,10774,134,135609.09,11.0,433744.0
2026-03-24,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,25087,257,201293.64,12.0,516204.0
2026-03-25,sprint,meta,,FB_에반게리온_구매_전환값최대화,50895,482,586675.45,15.0,945924.0
2026-03-25,sprint,meta,,FB_에반게리온_구매_전환값최대화_TROAS,30882,292,278383.64,13.0,693700.0
2026-03-25,sprint,meta,,FB_에반게리온_구매_전환수최대화,89189,702,654694.55,26.0,1445114.0
2026-03-25,sprint,meta,,FB_에반게리온_구매_전환수최대화_TCPA,14612,158,159814.55,7.0,297761.0
2026-03-25,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,26288,398,274047.27,11.0,517900.0
2026-03-25,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,0,0,0.0,1.0,31900.0
2026-03-25,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,24857,257,186925.45,9.0,461100.0
2026-03-26,sprint,meta,,FB_에반게리온_구매_전환값최대화,34511,297,406834.55,7.0,529362.0
2026-03-26,sprint,meta,,FB_에반게리온_구매_전환값최대화_TROAS,11341,161,117386.36,2.0,63800.0
2026-03-26,sprint,meta,,FB_에반게리온_구매_전환수최대화,121271,857,861908.18,31.0,1588511.0
2026-03-26,sprint,meta,,FB_에반게리온_구매_전환수최대화_TCPA,18586,239,193300.91,4.0,206061.0
2026-03-26,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,25250,329,271753.64,8.0,312200.0
2026-03-26,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,0,0,0.0,0.0,0.0
2026-03-26,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,40605,337,260335.45,17.0,1026661.0
2026-03-27,sprint,meta,,FB_에반게리온_구매_전환값최대화,0,0,0.0,1.0,53900.0
2026-03-27,sprint,meta,,FB_에반게리온_구매_전환값최대화_TROAS,0,0,0.0,1.0,93900.0
2026-03-27,sprint,meta,,FB_에반게리온_구매_전환수최대화 (미사용),86173,642,658408.18,26.0,1336802.0
2026-03-27,sprint,meta,,FB_에반게리온_구매_전환수최대화_TCPA,22303,299,220789.09,6.0,350400.0
2026-03-27,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,21572,349,271801.82,7.0,275300.0
2026-03-27,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,50165,421,389620.91,17.0,837222.0
2026-03-28,sprint,meta,,FB_에반게리온_구매_전환값최대화,0,0,0.0,1.0,89992.0
2026-03-28,sprint,meta,,FB_에반게리온_구매_전환수최대화,48235,423,445381.82,17.0,827200.0
2026-03-28,sprint,meta,,FB_에반게리온_구매_전환수최대화 (미사용),0,0,0.0,1.0,53361.0
2026-03-28,sprint,meta,,FB_에반게리온_구매_전환수최대화_TCPA,18582,256,173541.82,12.0,606100.0
2026-03-28,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,22359,373,281770.91,14.0,764300.0
2026-03-28,sprint,meta,,FB_프로모션_이온드링크_구매_전환값최대화,0,0,0.0,1.0,91291.0
2026-03-28,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,42842,459,352648.18,21.0,1004932.0
2026-03-29,sprint,meta,,FB_에반게리온_구매_전환수최대화,41194,430,384089.09,22.0,1181551.0
2026-03-29,sprint,meta,,FB_에반게리온_구매_전환수최대화 (미사용),0,0,0.0,4.0,224662.0
2026-03-29,sprint,meta,,FB_에반게리온_구매_전환수최대화_TCPA,30429,420,276993.64,15.0,581942.0
2026-03-29,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,24289,343,296916.36,10.0,598000.0
2026-03-29,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,41667,529,340549.09,25.0,1417222.0
2026-03-30,sprint,meta,,FB_에반게리온_구매_전환수최대화,41283,466,360493.64,18.0,842201.0
2026-03-30,sprint,meta,,FB_에반게리온_구매_전환수최대화 (미사용),0,0,0.0,1.0,85900.0
2026-03-30,sprint,meta,,FB_에반게리온_구매_전환수최대화_TCPA,13105,161,122074.55,11.0,675300.0
2026-03-30,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,23668,342,282788.18,10.0,660662.0
2026-03-30,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,49579,565,314950.91,18.0,993532.0
2026-03-31,sprint,meta,,FB_에반게리온_구매_전환수최대화,51536,396,370400.0,17.0,947110.0
2026-03-31,sprint,meta,,FB_에반게리온_구매_전환수최대화_TCPA,27457,315,233448.18,16.0,935163.0
2026-03-31,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,23868,297,254477.27,9.0,566200.0
2026-03-31,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,35489,510,299270.91,17.0,825011.0
2026-04-01,sprint,meta,,FB_에반게리온_구매_전환수최대화,64895,546,520863.64,29.0,1635956.0
2026-04-01,sprint,meta,,FB_에반게리온_구매_전환수최대화 (미사용),0,0,0.0,1.0,91900.0
2026-04-01,sprint,meta,,FB_에반게리온_구매_전환수최대화_TCPA,27906,382,255789.09,11.0,643813.0
2026-04-01,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,34914,416,296169.09,7.0,567200.0
2026-04-01,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,37614,536,339449.09,22.0,1039373.0
2026-04-02,sprint,meta,,FB_에반게리온_구매_전환수최대화,61206,527,461835.45,23.0,1142992.0
2026-04-02,sprint,meta,,FB_에반게리온_구매_전환수최대화 (미사용),0,0,0.0,1.0,85900.0
2026-04-02,sprint,meta,,FB_에반게리온_구매_전환수최대화_TCPA,23351,270,193369.09,14.0,785000.0
2026-04-02,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,28861,327,278957.27,13.0,660700.0
2026-04-02,sprint,meta,,FB_프로모션_허브_구매_전환값최대화,38657,516,362400.91,24.0,1269100.0
2026-04-03,sprint,meta,,00. FB_프로모션_허브_구매_전환수최대화,46631,519,388545.45,16.0,1016400.0
2026-04-03,sprint,meta,,01. FB_에반게리온_구매_전환수최대화,62365,556,458401.82,16.0,758431.0
2026-04-03,sprint,meta,,01. FB_에반게리온_구매_전환수최대화_TCPA,19438,221,163341.82,8.0,344200.0
2026-04-03,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,22238,200,226938.18,5.0,298600.0
2026-04-04,sprint,meta,,00. FB_프로모션_허브_구매_전환수최대화,40964,519,353168.18,20.0,982500.0
2026-04-04,sprint,meta,,01. FB_에반게리온_구매_전환수최대화,51998,467,347908.18,20.0,1022880.0
2026-04-04,sprint,meta,,01. FB_에반게리온_구매_전환수최대화_TCPA,25800,245,211993.64,7.0,435200.0
2026-04-04,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,10954,108,143585.45,3.0,203700.0
2026-04-05,sprint,meta,,00. FB_프로모션_허브_구매_전환수최대화,46530,544,419562.73,31.0,1590042.0
2026-04-05,sprint,meta,,01. FB_에반게리온_구매_전환수최대화,74067,653,530256.36,21.0,1023800.0
2026-04-05,sprint,meta,,01. FB_에반게리온_구매_전환수최대화_TCPA,9893,171,111482.73,8.0,481331.0
2026-04-05,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,0,0,0.0,1.0,91900.0
2026-04-06,sprint,meta,,00. FB_프로모션_에반게리온_구매_전환수최대화,53415,922,385241.82,22.0,1238431.0
2026-04-06,sprint,meta,,00. FB_프로모션_허브_구매_전환수최대화,93857,1424,777741.82,55.0,2912184.0
2026-04-06,sprint,meta,,01. FB_에반게리온_구매_전환수최대화,65822,665,376940.0,21.0,1111522.0
2026-04-06,sprint,meta,,01. FB_에반게리온_구매_전환수최대화_TCPA,26886,360,269149.09,28.0,1294900.0
2026-04-06,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,0,0,0.0,0.0,0.0
2026-04-07,sprint,meta,,00. FB_프로모션_에반게리온_구매_전환수최대화,74864,1199,555162.73,29.0,1883800.0
2026-04-07,sprint,meta,,00. FB_프로모션_허브_구매_전환수최대화,86422,1549,624255.45,43.0,2475572.0
2026-04-07,sprint,meta,,00. FB_프로모션_허브_구매_전환수최대화 (OFF),18535,258,178505.45,7.0,445300.0
2026-04-07,sprint,meta,,01. FB_에반게리온_구매_전환수최대화,81043,1058,548800.91,28.0,1618340.0
2026-04-07,sprint,meta,,01. FB_에반게리온_구매_전환수최대화_TCPA,41583,578,429261.82,35.0,2157653.0
2026-04-07,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,0,0,0.0,1.0,57400.0
2026-04-08,sprint,meta,,00. FB_프로모션_에반게리온_구매_전환수최대화,64981,997,516732.73,34.0,1826834.0
2026-04-08,sprint,meta,,00. FB_프로모션_허브_구매_전환수최대화,95399,1340,613969.09,44.0,2412925.0
2026-04-08,sprint,meta,,00. FB_프로모션_허브_구매_전환수최대화 (OFF),0,0,0.0,2.0,180800.0
2026-04-08,sprint,meta,,00. FB_프로모션_허브_구매_전환수최대화_02,1605,10,12237.27,0.0,0.0
2026-04-08,sprint,meta,,01. FB_에반게리온_구매_전환수최대화,61173,874,408130.91,22.0,1183472.0
2026-04-08,sprint,meta,,01. FB_에반게리온_구매_전환수최대화_TCPA,42662,525,407241.82,24.0,1166532.0
2026-04-08,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,0,0,0.0,0.0,0.0
2026-04-09,sprint,meta,,00. FB_프로모션_에반게리온_구매_전환수최대화,78292,884,519500.0,26.0,1375851.0
